vowel,word,t,F1,F2,F3,F1@20%,F2@20%,F1@35%,F2@35%,F1@50%,F2@50%,F1@65%,F2@65%,F1@80%,F2@80%,plt_vclass,pre_seg,fol_seg,class,is_outlier
o,know,1180.702,376.6,1030.8,2602.8,296,1116.1,423.1,974.8,412.4,913.7,404.7,904.3,382.3,947.3,owF,N,HH,TOE,FALSE
o,don't,1247.08,453.2,1545,2439.1,426.6,1650,496.7,1267.9,375.3,850.6,324.2,820.9,297.7,920.5,ow,D,N,TOE,FALSE
o,jones,1264.108,477.6,1388.5,2208,473.3,1393.3,488.7,1146.1,390.5,858.3,344.8,844.7,320.4,992.5,ow,JH,N,TOE,FALSE
o,open,1281.881,435.6,1023.5,2560.1,606.1,1485.4,680.1,1398.8,411.1,896,379.7,806.7,502.9,1237.1,ow,T,P,TOE,FALSE
o,don't,1320.577,484.2,1475.7,2547.1,475.3,1588.3,532.3,1410.2,567.3,1143.1,385.4,948.7,355.1,922.2,ow,D,N,TOE,FALSE
o,know,1407.671,454.1,1501.9,2567,380.4,1602.3,558.4,1252.3,503.5,985.2,431.5,850.4,450.3,918.3,owF,N,F,TOE,FALSE
o,total,1432.532,367.7,1229.6,2657.6,480.8,1416.7,358.6,1201,426.3,1081.2,425.4,1060.2,415.9,1047.4,ow,T,T,TOE,FALSE
o,no,1435.885,428.5,1603.1,2573.6,406.4,1692.9,464.5,1427.1,460.7,1098.3,434.1,950.3,412.4,924.8,owF,N,TH,TOE,FALSE
o,over,1474.811,423.7,1093.6,2009.9,416.8,1145.7,425.6,1077.9,438.1,999.6,412.1,915.6,393,878.2,ow,T,V,TOE,FALSE
o,no,1494.932,361,1772.4,2724.8,256.7,2037.7,492.8,1613,534.2,1339.3,517.7,1131.2,441.8,1014.4,owF,N,SH,TOE,FALSE
o,know,1509.206,333,1681.4,2498.1,265.8,1852.9,411.8,1437.4,414.3,1156.5,414.9,1050.3,401,1122.1,owF,N,IH0,TOE,FALSE
o,donated,1521.852,414.2,1397.9,2391.6,374.4,1584.9,417.6,1383.6,442.6,1141.5,429.1,1046.2,403.1,1050.5,ow,D,N,TOE,FALSE
o,no,1527.079,507.7,1289.3,2526.3,373.4,1569.7,539,1214.1,542.3,1038.5,503.3,832.8,561.5,1911.1,owF,N,HH,TOE,FALSE
o,snow,1560.57,402.9,1335.6,2604.6,341.3,1507.1,425,1265,450.5,1021.3,457.1,939,452.8,1398,owF,N,F,TOE,FALSE
o,known,1583.956,456.8,1286.8,2602.6,395.3,1502.4,459.6,1156.9,457.9,755,495.4,705.8,458.8,1100,ow,N,N,TOE,FALSE
o,so,1686.464,447.9,1405.1,2552.7,423.8,1436.8,464.3,1315.4,422.5,1193.4,390.7,1135.7,352.7,1218.7,owF,S,S,TOE,FALSE
o,bordeaux,1718.117,438.8,1637.1,2445.1,425.7,1673.6,449.6,1588.9,440.7,1368.1,416.4,1104,372.5,1174.4,owF,D,W,TOE,FALSE
o,so,1789.113,452.5,1157.8,2725.1,467.9,1375.8,456.9,1167.5,461.1,1030.2,360.7,929.7,916.1,1875.3,owF,S,F,TOE,FALSE
u,accusing,27.3,358.4,1774,2517.5,342.4,1704.2,357.1,1726.8,367.5,1772.7,353.7,1759.8,358.3,1689.8,uw,Y,Z,TOOT,FALSE
u,juicy,76.807,243.8,1648.4,2163.9,244.7,1718.3,244.7,1718.3,244.7,1537.7,247.1,1498.4,247.1,1498.4,uw,JH,S,TOOT,FALSE
u,duties,94.557,302.8,1809.5,2409.4,302.8,1809.5,303.2,1850.8,322.7,1720.7,309.1,1560,274.3,1593.4,Tuw,D,T,TOOT,FALSE
u,viewers,122.347,398.3,1555.7,2439.4,164.9,1562,210.6,1469.6,818.3,1887.4,1167.2,2283.4,940.9,2010.2,uw,Y,ER0,TOOT,FALSE
u,soon,173.885,338,1758.6,2422.2,453.7,1740,343.9,1758.1,290.2,1635.9,296.7,1308.1,278.6,1164.2,Tuw,S,N,TOOT,FALSE
u,two,178.68,373.9,1932,2573.8,261.8,1876,282.7,1738,274.8,1508,188.5,1233.1,151.2,1025.3,Tuw,T,NA,TOOT,FALSE
u,two,186.457,423.9,1796.1,2610.3,423.9,1796.1,423.9,1796.1,281.7,1705.5,305.9,1702.4,305.9,1702.4,Tuw,T,SH,TOOT,FALSE
u,use,270.883,284,1539.7,2136.4,279.6,1791.8,283.7,1571,294.2,1476.7,287.3,1577.2,307.8,1590.5,uw,Y,Z,TOOT,FALSE
u,students,344.953,351.8,1685.8,2344.3,364.8,1683.7,351.8,1685.8,300.1,1633.6,292.5,1553.3,291.6,1547,Tuw,T,D,TOOT,FALSE
u,doing,353.507,346.8,1504.5,2362.5,346.8,1504.5,368.9,1352.1,206.2,1110.1,294.5,1152.4,374.1,1282,Tuw,D,IH0,TOOT,FALSE
u,student,413.878,313.9,1678.2,2292.2,313.9,1678.2,308.5,1672.6,308.4,1584.7,284.8,1516.3,282.2,1518.7,Tuw,T,D,TOOT,FALSE
u,students,443.921,338.3,1728.1,2398.3,338.3,1728.1,298.7,1686.9,306.9,1470.5,293.6,1355.6,291.4,1352.6,Tuw,T,D,TOOT,FALSE
u,jewish,455.047,305.9,1396.5,2141.9,309.5,1725.3,306,1474.3,306.1,1200,332.6,1169.4,348.8,1248,uw,JH,IH0,TOOT,FALSE
u,do,461.933,389.2,1832.3,2476.6,402.1,1821.4,341.8,1858.6,338.6,1810.5,357.7,1633.6,357.8,1589,Tuw,D,N,TOOT,FALSE
u,opportunity,465.291,333.4,1753,2472.5,333.4,1753,331.2,1752.7,391.2,1705.2,371.6,1502.6,369.7,1478.2,Tuw,T,N,TOOT,FALSE
u,human,479.657,288.9,1511.4,2070.6,299.7,1629.6,299.7,1629.6,277.4,1357.9,263.7,1181.8,263.7,1181.8,uw,Y,M,TOOT,FALSE
u,few,488.667,315.3,1744.5,2104,314.3,1744.8,314.3,1744.8,319.2,1769.1,327,1798.7,327,1798.7,uw,Y,S,TOOT,FALSE
u,students,504.667,314,1695.8,2358.8,349.5,1716.7,314,1695.8,298.3,1540.5,289,1449.7,288.2,1439.5,Tuw,T,D,TOOT,FALSE
u,viewing,517.1,306.1,1531.4,2059.4,303.9,1645.2,304.4,1631.2,305,1402.7,304.5,1332.2,304.5,1334,uw,Y,IH0,TOOT,FALSE
u,use,566.557,316,1617.6,2239.8,320.9,1707.2,320.9,1707.2,314,1530.1,305.6,1419.8,305.6,1419.8,uw,Y,Z,TOOT,FALSE
u,huge,566.923,268.1,1783.5,2192.1,256.9,1862.7,264.5,1825.7,270,1739.5,273,1787,268.1,1817.8,uw,Y,JH,TOOT,FALSE
u,students,571.477,299.7,1572,2272.8,299.7,1572,299.7,1572,320,1537.5,318.9,1473.3,318.9,1473.3,Tuw,T,D,TOOT,FALSE
u,institution,573.514,303,1728.8,2190.9,417.9,1860.5,350,1809.7,298.4,1706.4,295,1665.5,289.1,1666.5,Tuw,T,SH,TOOT,FALSE
u,newt,584.537,375.8,1499.6,2605.5,369.1,1531.1,350.4,1547.2,370.2,1556,349.5,1525.9,317.4,1494.3,Tuw,N,T,TOOT,FALSE
u,students,634.197,412.6,1707.7,2562.6,412.6,1707.7,359.3,1658,320.6,1500.5,322.8,1459.7,322.5,1462.7,Tuw,T,D,TOOT,FALSE
u,student,705.247,337.6,1731.5,2327,368.1,1733,337.6,1731.5,318.8,1579,327.4,1412.9,330.4,1389.4,Tuw,T,D,TOOT,FALSE
u,dues,709.207,293.9,1613.3,2114.8,293.9,1613.3,293.9,1613.3,327.2,1581.6,333.9,1591.7,333.9,1591.7,Tuw,D,Z,TOOT,FALSE
u,numerous,717.257,372.7,1472.4,2376.2,372.7,1472.4,372.5,1420.4,348.6,1252.6,341.8,1088,332.3,989.3,Tuw,N,M,TOOT,FALSE
u,new,743.933,419.7,1807.9,2474,425.1,1851.9,422,1807.6,406.9,1718.1,370.8,1335.7,340.8,1329.5,uw,Y,P,TOOT,FALSE
u,new,763.937,336.8,1692.4,2495.3,358.3,2023.6,339.5,1767.3,329.2,1436.7,319.7,1227.9,314.8,1129.2,uw,Y,P,TOOT,FALSE
u,human,841.203,308.1,1648.4,2473.1,291,1701.2,286.1,1674.5,324.7,1470.4,303.7,1045,287.5,957.7,uw,Y,M,TOOT,FALSE
u,human,841.99,368,1680.7,2306.3,371.6,1852.1,370.4,1840.8,371.3,1406.7,351.3,1047.5,345.1,1024.7,uw,Y,M,TOOT,FALSE
u,super,879.781,317.9,1718.4,2431.8,397.4,1697.6,388.8,1699.3,268.8,1715.7,281.5,1479.4,280.4,1432.8,Tuw,S,P,TOOT,FALSE
u,students,915.281,336.1,1746.6,2381.4,336.1,1746.6,336.1,1746.6,277.4,1720.1,278.4,1655.8,278.4,1655.8,Tuw,T,D,TOOT,FALSE
u,too,936.157,366.7,1698,2449.8,366.7,1698,345.9,1686.3,344.4,1466.9,328.3,1179.9,325.5,1075.3,Tuw,T,W,TOOT,FALSE
u,unit,972.107,413.7,1836.7,2526.4,407.8,1926.6,407.8,1926.6,418.1,1777.6,412.4,1726.2,412.4,1726.2,uw,Y,N,TOOT,FALSE
u,two,978.51,277.8,1845,2418.8,357.6,1825.4,277.8,1845,321.4,1735.6,323.4,1553.2,325.1,1518.1,Tuw,T,TH,TOOT,FALSE
u,pew,988.667,312.4,1368.4,2211,296,1522.9,302.7,1432.6,322.6,1239.1,329.8,1105.4,338.4,1115.5,uw,Y,IH1,TOOT,FALSE
u,new,1003.043,322.1,1497.6,2340.2,321.1,1588.2,322.1,1549.9,316.7,1412.3,315.2,1350.9,313,1344.9,uw,Y,K,TOOT,FALSE
u,dude,1016.906,295.8,1741.3,2434.8,302.2,1806.6,312.5,1773.3,318.9,1478.5,326.6,1375.2,338.3,1416,Tuw,D,D,TOOT,FALSE
u,produces,1020.167,311.1,1659.1,2277.8,311.1,1659.1,311.1,1659.1,326.1,1590.1,326.9,1508.8,326.9,1508.8,Tuw,D,S,TOOT,FALSE
u,opportunities,1076.266,366.8,1698.4,2416.5,465.4,1754.7,457.9,1755.6,349.5,1671.8,384.1,1597.5,385.4,1595.6,Tuw,T,N,TOOT,FALSE
u,u.,1130.003,304.4,1412,2271.5,287.9,1609.7,296.3,1507.3,317.8,1331.3,336.1,1233.5,343.9,1233.3,uw,Y,EH1,TOOT,FALSE
u,numerous,1137.347,260.6,1771.2,2352.3,260.6,1771.2,308.9,1797.9,328.1,1563.1,310.7,1248.4,295.8,1122.4,Tuw,N,M,TOOT,FALSE
u,student,1149.757,318,1511.1,2266.6,318,1511.1,318,1511.1,336.2,1448.5,325,1384.9,325,1384.9,Tuw,T,D,TOOT,FALSE
u,few,1176.15,297.5,1401.9,2345.3,284.3,1734.9,293.6,1425.7,303.4,1179.6,305.6,823.4,324.8,1199.5,uw,Y,V,TOOT,FALSE
u,news,1270.977,328,1646.8,2318.7,335.2,1777.5,329.9,1673.7,336,1645.5,333,1657,308,1698.3,uw,Y,Z,TOOT,FALSE
u,use,1313.067,280.3,1793.6,2221,275.6,1816.9,275.6,1816.9,291.7,1769.3,306.3,1753.6,306.3,1753.6,uw,Y,Z,TOOT,FALSE
u,do,1510.027,319.2,1864,2644.7,319.2,1864,345.3,1926.1,341.2,1804.2,350.4,1514.5,347.1,1102.3,Tuw,D,W,TOOT,FALSE
u,ensued,1569.717,404.1,1820.3,2612.6,404.1,1820.3,447.5,1852.4,431.7,1845.8,442.4,1808.2,451.8,1817.9,Tuw,S,D,TOOT,FALSE
u,refuse,1572.597,276.6,1720.9,2240.9,274.2,1761.1,274.2,1761.1,281.7,1685.2,295.8,1676.7,295.8,1676.7,uw,Y,Z,TOOT,FALSE
u,u.,1584.38,311.5,1456.1,2292.4,296.6,1572.4,299.5,1536.7,326.4,1335.7,347.5,1252.4,348.6,1252.2,uw,Y,EH1,TOOT,FALSE
u,cue,1680.32,336.2,1653.5,2080.2,326.7,1653.4,328.2,1654.7,341,1637.7,328.3,1590.9,326.5,1587.2,uw,Y,DH,TOOT,FALSE
u,doing,1686.088,403.2,1858.1,2526.1,481.4,1835.7,320.6,1766.4,329,1514.7,357.5,1338.7,373.7,1367.3,Tuw,D,IH0,TOOT,FALSE
u,knew,1692.73,324.9,1461.4,2212.7,333.3,1574.4,331.6,1560.3,316.8,1314.2,358.6,1118.2,359.2,1106.7,uw,Y,W,TOOT,FALSE
u,humans,1697.72,378.5,1781.3,2402.2,373,1867.9,373.8,1857.5,381.7,1674.6,361.6,1426.8,360,1414.6,uw,Y,M,TOOT,FALSE
u,chooses,1746.35,291.5,1706.7,2318.1,290.6,1807.7,290.8,1781.3,297.1,1619.1,306.9,1614.4,306.9,1618.8,uw,CH,Z,TOOT,FALSE
u,new,1781.493,289.1,1505.1,2212.8,282.2,1638.3,286.6,1574.5,294.5,1374.9,291.4,1340.7,291.5,1343.6,uw,Y,D,TOOT,FALSE
